statistic_yyy,district_code,site_id,village,edu_age_15up_total,edu_doctor_graduated_m,edu_doctor_graduated_f,edu_doctor_ungraduated_m,edu_doctor_ungraduated_f,edu_master_graduated_m,edu_master_graduated_f,edu_master_ungraduated_m,edu_master_ungraduated_f,edu_university_graduated_m,edu_university_graduated_f,edu_university_ungraduated_m,edu_university_ungraduated_f,edu_juniorcollege_2ys_graduated_m,edu_juniorcollege_2ys_graduated_f,edu_juniorcollege_2ys_ungraduated_m,edu_juniorcollege_2ys_ungraduated_f,edu_juniorcollege_5ys_final2y_graduated_m,edu_juniorcollege_5ys_final2y_graduated_f,edu_juniorcollege_5ys_final2y_ungraduated_m,edu_juniorcollege_5ys_final2y_ungraduated_f,edu_senior_graduated_m,edu_senior_graduated_f,edu_senior_ungraduated_m,edu_senior_ungraduated_f,edu_seniorvocational_graduated_m,edu_seniorvocational_graduated_f,edu_seniorvocational_ungraduated_m,edu_seniorvocational_ungraduated_f,edu_juniorcollege_5ys_first3y_ungraduated_m,edu_juniorcollege_5ys_first3y_ungraduated_f,edu_junior_graduated_m,edu_junior_graduated_f,edu_junior_ungraduated_m,edu_junior_ungraduated_f,edu_juniorvocational_graduated_m,edu_juniorvocational_graduated_f,edu_juniorvocational_ungraduated_m,edu_juniorvocational_ungraduated_f,edu_primary_graduated_m,edu_primary_graduated_f,edu_primary_ungraduated_m,edu_primary_ungraduated_f,edu_selftaughtl_m,edu_selftaughtl_f,edu_illiterate_m,edu_illiterate_f
統計年,區域別代碼,區域別,村里名稱,總計,博畢_男,博畢_女,博肄_男,博肄_女,碩畢_男,碩畢_女,碩肄_男,碩肄_女,大畢_男,大畢_女,大肄_男,大肄_女,二畢_男,二畢_女,二肄_男,二肄_女,後二畢_男,後二畢_女,後二肄_男,後二肄_女,高畢_男,高畢_女,高肄_男,高肄_女,職畢_男,職畢_女,職肄_男,職肄_女,前三肄_男,前三肄_女,國畢_男,國畢_女,國肄_男,國肄_女,初畢_男,初畢_女,初肄_男,初肄_女,小畢_男,小畢_女,小肄_男,小肄_女,自修_男,自修_女,不識_男,不識_女
108,10018010053,新竹市東　區,明湖里,5074,30,7,8,4,257,127,34,29,587,596,210,160,154,204,37,20,94,95,2,6,166,246,88,72,352,460,124,102,10,21,191,223,23,21,0,1,1,0,76,180,10,23,2,6,2,13
108,10018010054,新竹市東　區,關新里,3966,180,37,40,12,1035,561,44,49,351,802,85,96,32,102,2,5,23,53,0,0,20,32,69,64,24,66,17,17,0,7,16,34,11,18,0,2,0,0,6,26,7,15,0,1,0,5
108,10018020001,新竹市北　區,西門里,568,3,1,1,1,36,17,7,3,77,61,23,13,10,14,2,2,10,12,2,1,34,25,7,9,40,39,5,9,0,1,25,17,3,3,0,1,0,0,16,29,0,5,0,0,0,4
108,10018020002,新竹市北　區,仁德里,735,2,0,0,0,22,10,5,2,80,81,23,20,23,17,8,2,29,20,3,0,30,36,12,17,50,53,12,9,0,1,37,38,3,4,0,0,0,0,20,52,0,4,0,0,0,10
108,10018020003,新竹市北　區,潛園里,762,4,2,1,0,26,14,7,3,110,81,23,18,29,19,5,1,13,14,1,0,38,33,13,10,39,40,18,7,0,1,41,44,1,1,0,0,0,0,25,69,1,5,0,2,1,2
108,10018020004,新竹市北　區,中央里,484,3,1,0,0,12,13,2,2,61,45,14,13,9,12,3,1,10,7,1,2,23,18,15,5,23,32,6,4,1,2,40,23,3,1,0,0,0,0,22,53,0,1,0,0,0,1
108,10018020005,新竹市北　區,崇禮里,1164,2,0,5,2,49,26,8,9,123,125,43,35,29,21,5,3,28,18,2,1,72,58,17,16,73,77,22,15,2,2,45,64,6,7,0,1,0,0,42,97,2,6,1,1,0,4
108,10018020006,新竹市北　區,石坊里,543,5,1,0,0,19,14,4,0,62,68,16,20,16,17,1,1,12,11,1,2,23,23,5,8,34,41,10,8,0,1,23,35,3,4,0,0,0,0,8,36,1,6,1,2,0,1
108,10018020007,新竹市北　區,興南里,1392,11,6,3,0,96,47,13,14,159,204,44,37,30,47,4,3,35,36,1,0,42,59,12,18,50,102,32,17,2,1,46,69,5,5,0,0,0,0,38,91,1,6,0,1,0,5
108,10018020008,新竹市北　區,北門里,1020,4,1,0,3,62,26,2,7,107,128,24,22,24,35,5,8,24,10,0,1,39,39,22,16,60,62,20,19,1,5,54,34,7,12,1,1,0,0,31,88,3,5,0,1,0,7
108,10018020009,新竹市北　區,中興里,781,6,3,3,1,82,31,6,6,86,116,27,20,21,20,1,1,17,15,0,0,23,32,12,10,49,54,15,7,0,1,18,32,3,4,2,0,0,0,16,36,0,1,0,0,1,3
108,10018020010,新竹市北　區,大同里,811,5,3,0,1,58,33,11,11,115,135,31,40,15,27,1,0,21,16,1,1,30,27,10,18,34,50,14,6,1,1,15,28,4,4,1,0,0,0,8,30,2,3,0,0,0,0
108,10018020011,新竹市北　區,中山里,838,6,1,0,1,39,36,9,9,108,125,28,25,33,29,4,3,16,16,0,0,49,43,11,7,48,55,7,8,1,0,24,28,4,1,0,0,0,0,18,34,3,7,0,0,0,2
108,10018020012,新竹市北　區,長和里,1449,3,3,0,2,47,29,13,12,165,160,53,64,43,45,9,8,23,22,2,1,61,59,21,22,81,100,23,19,1,2,77,88,11,4,1,0,0,0,55,103,4,6,0,0,0,7
108,10018020013,新竹市北　區,新民里,1619,7,3,7,2,95,57,10,14,170,185,45,47,64,52,11,5,25,28,3,2,65,66,28,22,100,127,26,27,4,3,70,75,11,6,0,2,0,0,42,98,1,1,1,3,0,9
108,10018020014,新竹市北　區,民富里,5098,21,9,10,5,194,106,35,36,553,658,189,166,144,199,24,20,103,79,4,2,200,210,97,88,343,372,123,63,6,5,250,229,27,41,1,1,0,0,139,293,7,16,1,2,3,24
108,10018020015,新竹市北　區,水田里,3093,19,4,9,5,201,108,34,25,410,440,131,113,83,90,11,4,72,61,3,3,88,133,67,41,163,212,37,32,2,7,96,132,12,14,0,3,0,0,61,135,7,11,1,0,3,10
108,10018020016,新竹市北　區,文雅里,4117,24,4,10,2,190,109,37,27,467,540,158,143,111,156,19,16,65,78,4,2,151,152,83,53,260,346,67,49,3,8,152,181,16,17,2,1,1,0,107,262,3,19,0,1,0,21
108,10018020017,新竹市北　區,光田里,2190,13,2,3,0,91,53,16,15,267,275,83,64,68,62,5,12,50,36,5,0,83,89,30,28,161,154,33,28,2,5,93,114,7,12,1,3,1,0,56,132,2,6,0,2,4,24
108,10018020018,新竹市北　區,士林里,1794,7,2,5,0,66,37,17,12,193,199,80,49,66,55,11,5,20,29,2,0,73,69,26,23,102,131,31,23,1,9,104,69,9,12,0,1,1,0,71,142,4,6,3,11,2,16
108,10018020019,新竹市北　區,福林里,4009,29,8,6,5,199,115,33,32,507,523,156,162,117,133,6,12,80,78,5,4,150,176,76,60,215,275,72,48,1,9,147,158,24,22,2,1,0,0,95,213,6,27,1,1,5,15
108,10018020020,新竹市北　區,古賢里,876,2,1,0,0,14,9,7,2,83,86,25,23,34,18,4,1,14,5,0,1,33,38,16,9,67,52,21,11,0,0,67,42,9,6,0,0,0,1,66,86,2,7,2,4,0,8
108,10018020021,新竹市北　區,湳雅里,2863,23,7,9,2,170,89,36,35,356,391,131,101,85,109,6,12,44,87,1,2,87,115,62,50,141,197,39,52,2,5,75,111,12,17,2,0,0,0,48,121,4,11,1,2,2,11
108,10018020022,新竹市北　區,舊社里,6234,46,7,14,6,338,192,63,49,713,873,255,250,175,208,31,19,113,138,9,6,200,252,103,94,362,477,120,96,10,10,202,255,35,37,2,0,0,0,134,269,12,25,1,6,1,26
108,10018020023,新竹市北　區,武陵里,4769,30,9,16,5,266,131,42,36,627,659,173,121,169,163,21,18,118,117,6,8,198,272,64,73,282,380,64,44,10,8,84,171,19,14,0,1,0,0,33,248,3,28,0,9,0,29
108,10018020024,新竹市北　區,南寮里,5972,14,2,4,3,125,70,47,31,608,624,191,180,140,152,28,17,79,65,6,6,231,246,108,91,457,468,171,115,7,14,471,357,41,25,1,2,0,0,244,407,26,41,2,3,3,49
108,10018020025,新竹市北　區,舊港里,611,0,0,0,0,10,5,3,1,41,45,23,13,14,7,2,0,6,4,1,0,29,21,18,6,46,37,24,9,0,1,64,53,8,1,0,0,0,0,47,57,3,4,0,1,1,6
108,10018020026,新竹市北　區,康樂里,2999,2,1,3,2,119,53,29,12,354,376,118,90,95,84,12,14,60,38,1,2,108,121,51,38,214,223,59,56,1,9,139,167,7,18,0,1,0,0,103,173,6,15,1,5,1,18
108,10018020027,新竹市北　區,港北里,1807,0,2,3,0,34,17,6,11,173,179,62,49,60,54,7,8,20,21,0,0,68,70,30,15,111,145,53,33,0,9,144,130,12,20,0,0,0,1,89,123,7,13,0,0,2,26
108,10018020028,新竹市北　區,中寮里,3630,7,1,3,0,98,56,21,12,438,454,157,141,136,137,18,11,47,43,1,0,133,146,52,54,251,273,102,76,5,6,199,185,18,12,0,1,0,0,107,168,15,19,0,2,0,25
108,10018020029,新竹市北　區,海濱里,4125,6,4,6,0,101,56,22,7,433,471,167,134,125,127,24,20,42,50,5,5,144,181,81,54,282,358,108,93,3,16,284,258,29,27,2,0,0,0,114,211,15,28,1,3,1,27
108,10018020030,新竹市北　區,客雅里,1817,2,1,2,1,66,34,17,14,192,212,58,48,55,62,10,12,37,26,1,2,65,57,37,28,125,130,34,19,3,5,94,89,13,9,1,2,0,1,78,141,6,11,0,0,2,15
108,10018020031,新竹市北　區,育英里,3644,15,7,9,7,215,136,25,33,433,579,133,114,111,137,10,11,61,64,7,3,122,138,52,45,207,253,51,49,1,7,126,136,16,14,1,0,0,0,77,188,7,13,1,3,1,26
108,10018020032,新竹市北　區,曲溪里,5361,16,2,7,0,145,77,30,25,529,550,192,153,151,149,25,18,81,57,1,9,234,209,112,91,393,389,131,76,8,13,365,313,50,25,1,3,1,1,227,370,29,30,16,4,7,46
108,10018020033,新竹市北　區,西雅里,2980,5,2,2,2,94,53,21,19,346,353,113,96,91,100,9,9,69,48,2,1,120,123,36,36,175,223,50,32,4,8,165,158,17,13,3,0,0,0,99,228,9,10,0,5,5,26
108,10018020034,新竹市北　區,南勢里,4397,12,3,7,3,144,79,39,22,436,523,191,145,151,119,23,21,64,52,1,3,194,182,74,60,288,304,86,62,8,9,236,219,27,22,2,2,1,0,179,320,9,27,1,2,1,44
108,10018020035,新竹市北　區,大鵬里,226,0,0,0,0,5,5,3,1,48,35,8,6,22,9,4,3,1,2,0,0,3,5,0,1,12,23,4,3,0,0,5,3,3,1,0,0,0,0,3,8,0,0,0,0,0,0
108,10018020036,新竹市北　區,境福里,4871,21,6,6,0,206,112,37,29,587,634,166,129,155,179,22,21,105,82,4,3,209,208,68,61,311,373,69,66,4,9,202,240,32,40,4,0,0,2,126,302,5,14,0,5,0,17
108,10018020037,新竹市北　區,磐石里,5617,30,11,9,2,262,142,53,35,650,758,220,178,178,225,20,23,98,88,6,3,194,251,119,101,342,475,113,61,8,11,176,251,26,27,2,2,0,0,141,271,6,20,3,4,5,17
108,10018020038,新竹市北　區,新雅里,4725,6,2,6,0,136,80,34,28,453,529,184,146,131,154,22,21,48,56,3,2,194,211,97,67,290,369,103,69,3,10,292,236,28,32,3,3,0,1,210,367,8,35,0,9,11,36
108,10018020039,新竹市北　區,光華里,4273,21,5,12,1,160,114,39,29,467,522,148,145,136,138,16,18,90,74,6,5,177,171,75,48,303,335,95,48,5,10,254,203,27,26,2,3,0,0,93,192,13,20,1,7,3,16
108,10018020040,新竹市北　區,金華里,5022,58,15,15,4,325,200,57,53,630,748,207,167,126,205,15,16,116,113,2,7,141,238,85,60,230,348,69,60,4,7,128,189,20,34,0,0,1,1,83,187,9,26,0,3,2,18
108,10018020041,新竹市北　區,金竹里,6075,36,8,13,5,320,176,74,47,799,850,266,240,163,234,23,13,130,111,10,4,197,243,116,106,292,484,114,64,8,10,197,236,35,33,0,1,0,1,116,241,6,20,1,5,3,24
108,10018020042,新竹市北　區,湳中里,6864,72,23,24,13,573,315,81,67,879,1137,320,267,193,255,24,31,135,182,7,4,169,259,124,125,258,423,91,78,7,11,133,201,36,47,2,4,0,1,65,181,8,17,0,5,1,16
108,10018020043,新竹市北　區,金雅里,2273,10,4,2,1,121,49,22,14,270,300,86,75,56,72,9,5,47,30,3,0,80,93,39,25,148,160,38,31,4,2,96,104,19,15,0,2,0,0,68,135,2,11,1,5,4,15
108,10018020044,新竹市北　區,台溪里,1653,11,2,7,2,72,42,13,9,155,219,39,55,54,57,7,8,38,38,1,1,69,92,26,19,108,153,19,25,4,4,68,79,6,12,0,2,0,0,38,80,3,11,0,0,0,5
108,10018020045,新竹市北　區,中雅里,3369,20,4,10,4,212,105,35,19,440,498,97,97,118,138,16,9,55,61,6,5,131,149,59,41,180,241,50,31,4,6,66,135,12,18,1,1,0,0,61,184,6,18,3,6,0,17
108,10018030001,新竹市香山區,港南里,2700,1,0,1,1,38,23,13,9,224,227,119,92,56,54,12,6,22,24,0,6,127,101,60,34,181,201,102,46,3,7,285,226,11,11,1,2,0,0,134,160,8,12,2,7,3,48
108,10018030002,新竹市香山區,虎山里,5557,4,2,4,2,100,43,34,25,511,509,229,181,121,123,21,19,55,49,18,3,260,221,99,81,406,363,170,102,6,23,476,461,37,28,3,4,1,2,263,376,14,39,2,9,7,51
108,10018030003,新竹市香山區,虎林里,2375,5,1,1,1,64,37,22,15,225,263,120,82,55,78,15,6,39,18,3,3,93,100,36,36,149,168,64,37,2,5,167,168,10,11,0,1,0,0,106,120,3,18,0,6,2,20
108,10018030004,新竹市香山區,浸水里,2467,1,0,2,2,61,35,11,11,242,252,99,79,64,56,14,4,36,27,4,5,86,73,45,41,175,140,70,55,3,4,195,197,16,12,0,0,2,1,120,149,14,13,2,4,7,38
108,10018030005,新竹市香山區,樹下里,2199,5,0,2,0,58,29,20,12,200,221,89,75,49,34,11,8,21,14,6,1,88,93,52,26,145,133,45,35,1,6,179,182,8,9,1,0,1,0,123,167,8,10,2,9,1,20
108,10018030006,新竹市香山區,埔前里,3327,6,3,4,1,156,65,33,22,419,419,132,83,98,80,14,18,54,48,3,2,133,110,57,43,189,200,62,45,6,9,226,179,18,8,1,3,0,0,112,213,6,17,1,2,3,24
108,10018030007,新竹市香山區,中埔里,3008,7,3,2,0,105,37,24,23,357,385,107,92,104,80,13,9,43,33,1,2,109,113,49,42,200,234,51,31,2,6,190,206,12,9,1,1,0,0,110,166,7,20,1,5,1,15
108,10018030008,新竹市香山區,牛埔里,4768,14,3,12,2,217,112,42,40,520,573,196,178,134,162,20,17,111,65,7,7,163,201,97,62,283,368,115,85,11,12,255,270,29,16,1,0,0,1,109,193,10,24,0,8,2,21
108,10018030009,新竹市香山區,頂埔里,5131,18,6,5,2,347,168,63,40,689,781,165,169,156,208,25,29,83,100,8,4,156,188,87,58,237,363,81,39,4,8,161,251,22,19,2,2,0,0,108,215,11,21,1,4,3,24
108,10018030010,新竹市香山區,東香里,4150,53,18,12,3,330,164,59,53,501,574,171,163,111,128,16,9,55,64,6,2,121,128,105,75,206,268,85,55,2,1,172,160,19,14,0,0,0,0,72,113,16,14,2,2,6,22
108,10018030011,新竹市香山區,香村里,3623,31,10,3,2,196,86,52,35,398,432,162,130,88,104,22,12,63,53,8,2,135,123,78,56,216,212,72,58,2,9,215,198,15,18,0,1,1,0,93,150,14,24,2,5,9,28
108,10018030012,新竹市香山區,香山里,4503,10,4,8,6,141,67,25,24,485,537,204,153,113,129,31,15,58,63,4,4,169,166,92,67,321,315,117,93,11,13,239,307,27,26,1,0,0,1,127,223,12,28,2,8,5,52
108,10018030013,新竹市香山區,大庄里,2939,5,3,2,0,75,39,20,17,314,310,126,101,80,61,11,12,32,44,3,5,125,121,51,40,204,187,83,60,5,7,206,206,17,15,0,0,0,0,96,153,12,27,3,11,7,43
108,10018030014,新竹市香山區,美山里,1164,0,0,2,0,24,12,10,10,129,94,46,35,16,15,5,1,10,9,1,0,37,41,23,9,79,77,32,10,0,3,143,86,2,3,1,0,0,0,66,67,5,6,1,11,5,38
108,10018030015,新竹市香山區,朝山里,2194,2,1,0,0,62,22,6,9,177,230,72,87,68,39,13,10,27,17,1,2,96,99,46,22,154,160,68,33,4,13,207,139,9,11,0,0,0,0,90,128,10,12,1,2,3,42
108,10018030016,新竹市香山區,海山里,2461,10,2,1,2,69,37,21,10,205,229,81,87,59,50,12,13,39,20,1,1,103,93,51,31,172,170,77,38,4,5,220,195,13,11,1,1,0,0,103,128,10,22,1,8,10,45
108,10018030017,新竹市香山區,茄苳里,939,2,0,2,0,13,10,3,2,66,84,34,31,26,16,4,3,9,7,0,1,52,31,20,12,67,64,30,18,0,2,102,80,5,2,0,0,0,0,56,52,4,3,2,6,3,15
108,10018030018,新竹市香山區,大湖里,922,3,0,1,2,27,10,2,5,78,79,36,36,24,15,3,5,7,5,3,1,54,32,22,11,71,57,32,11,0,0,88,60,6,8,0,0,0,0,42,52,5,13,0,14,2,0
108,10018030019,新竹市香山區,南隘里,806,1,2,2,0,36,15,3,6,77,86,28,18,18,18,6,3,9,9,1,0,24,22,18,6,62,35,22,23,0,0,63,47,4,9,0,0,1,0,44,40,3,2,1,7,5,30
108,10018030020,新竹市香山區,中隘里,1856,7,3,1,1,57,28,8,12,169,175,83,74,39,44,11,10,24,20,2,1,82,70,46,22,145,141,46,30,2,3,133,123,20,11,0,0,0,0,67,96,11,15,1,1,3,19
108,10018030021,新竹市香山區,內湖里,4505,9,6,6,1,126,93,28,31,420,483,191,147,113,107,26,22,61,57,12,7,175,160,107,54,333,320,112,69,4,12,301,362,31,41,0,0,0,0,141,244,8,26,1,4,7,47
108,10018030022,新竹市香山區,鹽水里,1461,1,0,1,1,29,16,13,4,135,115,66,46,37,32,10,9,17,13,5,1,53,44,18,9,129,119,32,27,4,7,143,97,8,3,0,1,0,0,66,82,10,16,0,3,5,34
108,10018030023,新竹市香山區,南港里,827,0,1,0,0,15,10,5,2,65,59,30,20,17,19,4,2,7,4,2,0,40,29,16,11,85,58,21,13,1,2,76,63,1,3,1,0,0,0,46,51,4,13,0,2,5,24
108,10018030024,新竹市香山區,頂福里,4464,20,7,9,1,236,119,41,29,527,587,199,148,115,154,19,16,78,56,3,1,154,160,113,81,253,311,84,60,5,9,228,251,16,18,0,1,0,0,94,190,11,24,1,5,5,25
108,10020010001,嘉義市東　區,荖藤里,4736,11,7,2,6,99,113,46,42,437,542,199,164,159,211,34,24,90,97,1,3,131,152,68,73,466,435,139,77,10,38,177,214,21,30,3,2,1,0,122,207,15,27,2,3,4,32
108,10020010002,嘉義市東　區,後湖里,3524,3,4,6,2,106,74,30,31,334,445,134,127,102,122,20,13,97,75,3,2,92,94,50,39,312,338,80,51,5,15,131,156,27,25,5,3,0,0,104,187,9,31,2,7,4,27
108,10020010003,嘉義市東　區,仁義里,3005,6,3,6,4,102,67,31,29,328,426,132,132,112,95,14,10,71,74,2,3,85,92,46,49,212,316,56,52,6,17,63,110,10,11,9,3,0,0,46,135,3,11,0,9,2,15
108,10020010004,嘉義市東　區,中庄里,3385,17,7,8,1,90,86,34,21,350,393,149,110,139,114,21,15,68,92,6,8,104,105,46,49,284,315,71,50,4,12,113,149,14,11,4,3,1,0,70,187,8,20,0,4,3,29
108,10020010005,嘉義市東　區,頂庄里,2276,8,5,5,1,93,68,28,23,277,317,76,89,77,88,14,7,65,60,4,1,50,51,21,33,176,198,31,24,2,7,61,81,9,12,2,2,0,0,55,105,9,18,1,2,2,18
108,10020010034,嘉義市東　區,圳頭里,4409,23,7,11,5,131,115,40,41,456,506,170,141,128,159,26,10,117,103,6,3,119,118,41,66,411,374,91,54,10,11,143,178,19,23,6,6,1,1,105,286,9,57,2,10,5,65
108,10020010035,嘉義市東　區,新店里,4371,23,11,18,4,199,142,56,46,531,541,184,154,156,166,13,11,133,124,9,5,103,108,72,65,310,377,63,63,2,17,100,168,23,17,3,6,0,0,72,215,14,23,1,3,2,18
108,10020010036,嘉義市東　區,後庄里,4161,14,6,7,4,125,104,30,31,435,460,149,145,162,119,21,13,122,121,3,3,109,97,55,42,372,385,87,57,5,15,145,147,23,24,4,4,1,0,144,262,20,44,1,9,3,32
108,10020010037,嘉義市東　區,王田里,2380,25,9,7,2,103,102,25,30,335,354,85,85,76,108,13,8,68,92,2,2,57,84,49,35,124,175,17,18,0,3,42,72,4,10,0,2,0,1,29,96,3,11,1,4,0,12
108,10020010038,嘉義市東　區,東川里,1868,12,2,6,5,84,73,21,16,261,247,80,66,69,89,10,6,55,62,2,2,45,58,30,26,112,150,21,14,2,6,11,64,5,6,0,2,0,1,25,82,6,20,1,0,0,13
108,10020010039,嘉義市東　區,太平里,4466,38,10,11,6,186,199,61,62,547,647,194,196,143,164,22,7,121,133,10,1,106,115,70,65,265,372,80,67,6,11,66,155,17,19,6,1,0,0,56,162,9,28,1,3,3,25
108,10020010041,嘉義市東　區,盧厝里,1959,9,5,2,2,65,69,23,18,203,230,89,75,73,65,9,13,33,42,2,0,46,46,28,29,165,157,37,30,2,5,80,67,10,9,1,0,0,1,62,88,15,14,0,6,2,32
108,10020010042,嘉義市東　區,鹿寮里,1091,5,1,1,0,33,23,6,8,95,114,42,33,35,23,9,6,31,28,1,1,30,18,14,7,100,76,26,13,2,9,63,43,7,9,1,0,0,0,63,65,13,13,1,1,2,20
108,10020010043,嘉義市東　區,長竹里,3049,30,8,14,8,143,137,39,41,403,428,171,96,93,115,16,12,91,95,2,3,74,73,62,42,187,251,43,31,5,9,57,73,13,14,0,3,1,1,41,81,5,22,2,1,1,12
108,10020010044,嘉義市東　區,短竹里,2416,17,11,9,5,107,94,24,37,312,316,92,65,101,84,10,7,61,57,4,5,56,61,33,23,169,193,41,21,3,9,57,84,8,19,4,5,0,1,54,123,5,7,0,1,0,21
108,10020010045,嘉義市東　區,新開里,2063,10,4,3,2,84,64,19,24,229,245,72,55,76,68,14,5,76,75,4,4,51,64,32,18,157,160,38,24,3,3,55,80,11,13,3,5,0,0,56,118,3,15,2,3,1,15
108,10020010046,嘉義市東　區,宣信里,1373,5,1,2,1,24,31,10,7,123,111,51,33,44,39,2,7,50,25,2,0,40,35,19,11,145,160,24,29,1,3,53,77,11,10,2,3,0,0,50,96,2,19,0,0,2,13
108,10020010047,嘉義市東　區,興南里,1677,8,3,2,0,51,35,19,10,184,157,47,45,62,53,11,5,36,31,4,1,43,42,19,18,143,147,38,29,2,4,77,68,9,10,3,3,1,1,70,144,6,20,0,0,0,16
108,10020010048,嘉義市東　區,豐年里,1301,5,2,3,2,42,47,14,9,162,141,56,39,37,45,11,5,43,30,3,2,36,29,19,14,113,101,19,18,0,4,51,51,3,6,2,2,0,0,36,73,1,9,0,2,1,13
108,10020010049,嘉義市東　區,芳草里,3634,7,4,14,4,83,82,35,25,284,376,158,124,134,128,29,13,81,72,4,7,94,103,52,55,343,346,95,75,5,16,140,156,15,17,4,7,2,1,106,250,13,33,1,7,4,30
108,10020010050,嘉義市東　區,芳安里,2238,13,5,3,3,85,47,22,19,241,251,88,76,90,89,8,6,70,44,0,4,67,65,34,23,187,178,34,31,1,9,58,88,6,14,3,3,0,0,63,148,2,23,2,6,2,27
108,10020010051,嘉義市東　區,頂寮里,2628,5,4,3,1,80,63,16,19,288,303,96,77,101,102,11,8,64,63,4,4,78,65,32,31,232,241,48,43,4,7,87,120,18,23,4,3,0,0,78,153,8,16,1,3,0,21
108,10020010052,嘉義市東　區,安寮里,2851,17,5,4,4,101,57,24,27,288,312,114,73,107,109,17,14,59,75,4,2,79,77,46,40,227,270,53,41,0,9,94,126,19,17,4,6,0,0,93,169,4,30,0,8,4,22
108,10020010053,嘉義市東　區,興安里,2756,13,1,2,6,98,74,25,26,253,294,89,91,101,89,19,6,61,59,3,3,83,76,26,31,258,275,73,54,5,4,114,112,13,12,4,1,0,1,74,159,14,21,0,2,4,27
108,10020010054,嘉義市東　區,興村里,4040,12,5,3,3,95,101,42,31,451,472,164,126,125,134,22,14,92,93,9,3,110,125,47,56,360,400,75,78,4,21,144,193,12,24,4,5,1,2,89,219,13,26,0,13,2,20
108,10020010055,嘉義市東　區,興仁里,3832,9,3,7,1,103,74,23,33,360,425,153,115,135,132,19,12,106,102,6,2,90,92,43,54,397,375,91,64,5,13,138,199,11,18,2,6,1,1,106,231,15,18,2,3,4,33
108,10020010056,嘉義市東　區,過溝里,2122,7,2,11,4,82,68,18,19,275,252,72,62,71,72,6,6,69,63,2,4,59,69,22,23,162,179,30,22,1,1,68,82,8,7,3,3,0,1,56,125,5,15,1,1,0,14
108,10020010057,嘉義市東　區,民族里,1840,5,1,4,1,33,31,9,12,173,157,75,55,67,59,7,9,55,39,6,2,82,56,31,19,180,179,43,27,3,5,73,77,17,11,5,3,2,2,65,127,5,9,0,4,4,11
108,10020010058,嘉義市東　區,朝陽里,2044,7,2,2,1,57,36,11,13,206,166,88,60,71,73,12,8,54,27,2,2,73,64,20,22,180,189,44,24,1,4,92,104,21,7,5,5,2,0,82,148,4,29,0,3,4,19
108,10020010059,嘉義市東　區,華南里,2035,9,4,7,1,70,46,18,14,207,214,78,78,79,96,10,6,68,56,5,3,78,87,24,22,171,157,30,22,2,4,49,68,2,7,2,3,2,1,56,143,7,18,0,1,1,9
108,10020010060,嘉義市東　區,東興里,1927,12,4,3,2,74,69,18,18,253,216,67,65,70,77,8,9,55,38,6,3,56,81,25,20,148,181,24,23,0,2,34,72,4,9,4,1,0,0,40,110,3,10,0,4,1,8
108,10020010061,嘉義市東　區,中山里,1936,12,4,6,2,76,74,23,20,241,295,73,76,82,73,8,9,65,72,1,4,49,43,23,22,125,157,29,22,3,2,31,71,7,6,1,2,1,0,24,78,2,6,0,5,1,10
108,10020010062,嘉義市東　區,中央里,2227,16,3,6,2,71,51,21,18,284,248,71,79,86,80,6,6,85,64,5,2,91,87,31,27,185,190,24,16,2,4,64,106,6,10,6,2,1,0,38,113,3,9,0,0,0,8
108,10020010063,嘉義市東　區,林森里,2439,13,3,7,3,95,133,25,23,262,378,85,73,85,108,7,10,66,52,3,2,55,66,39,37,174,194,49,22,4,4,61,62,8,12,4,4,0,1,54,113,11,14,0,4,1,13
108,10020010064,嘉義市東　區,北門里,2202,7,5,5,5,64,65,25,19,258,259,77,70,73,81,16,6,71,63,5,0,68,73,23,15,161,173,41,25,3,13,70,80,11,13,3,6,0,0,69,131,3,16,0,7,1,23
108,10020010065,嘉義市東　區,蘭潭里,2284,14,9,2,3,56,64,32,16,248,267,87,86,66,91,15,11,57,53,2,0,57,64,43,41,202,221,51,35,2,8,62,87,13,17,4,4,0,0,49,93,7,22,0,5,0,18
108,10020010066,嘉義市東　區,文雅里,3886,24,22,15,12,183,185,54,48,505,611,199,172,112,166,14,18,128,144,9,4,86,97,77,63,179,343,50,29,9,18,40,70,11,11,0,5,0,0,42,91,7,21,0,0,2,10
108,10020010067,嘉義市東　區,安業里,1979,4,0,3,2,64,48,21,17,205,208,77,66,50,66,12,11,52,59,2,2,55,43,24,26,178,192,38,37,3,4,61,79,11,14,1,5,3,2,62,130,5,13,1,3,2,18
108,10020010068,嘉義市東　區,義教里,2892,6,5,4,4,91,80,30,27,302,304,109,91,118,111,17,8,75,56,2,3,86,86,29,31,272,264,80,34,5,12,93,114,10,17,2,1,0,1,88,164,8,25,0,4,1,22
108,10020020001,嘉義市西　區,香湖里,821,1,0,0,0,11,12,2,7,71,100,30,33,24,29,3,5,27,7,2,0,18,21,16,8,79,68,15,12,1,1,34,35,11,7,2,1,0,0,39,58,4,14,0,1,1,11
108,10020020002,嘉義市西　區,湖邊里,2142,5,3,1,1,44,40,13,11,209,224,73,73,72,70,10,15,52,44,4,4,48,60,32,32,193,212,43,42,1,8,98,109,10,12,2,0,0,0,70,141,7,19,0,2,2,31
